Age,Pos.,Status,Waiver Options,Base Salary,Signing Bonus,Adj. Salary,Payroll %,Lux. Tax Salary,Team,Tm,Year,Incentives,Player,Salary
30,C,Arb 1,,"$875,000",-,"$875,000",1.04,875000,SEA,Seattle Mariners,2021,-,Tom Murphy,875000
30,RP,,,"$800,000",-,"$800,000",0.95,800000,SEA,Seattle Mariners,2021,-,Drew Steckenrider,800000
30,RP,Pre-Arb,,"$591,800",-,"$591,800",0.71,591800,SEA,Seattle Mariners,2021,-,Casey Sadler,591800
28,2B,Pre-Arb,,"$590,400",-,"$590,400",0.7,590400,SEA,Seattle Mariners,2021,-,Dylan Moore,590400
26,DH,Pre-Arb,,"$587,500",-,"$587,500",0.7,587500,SEA,Seattle Mariners,2021,-,Ty France,587500
26,RP,Pre-Arb,,"$578,700",-,"$578,700",0.69,578700,SEA,Seattle Mariners,2021,-,Anthony Misiewicz,578700
22,RP,Pre-Arb,,"$575,000",-,"$575,000",0.69,575000,SEA,Seattle Mariners,2021,-,Andres Munoz,575000
26,OF,Pre-Arb,,"$572,100",-,"$572,100",0.68,572100,SEA,Seattle Mariners,2021,-,Jake Fraley,572100
25,C,Pre-Arb,,"$580,700",-,"$502,642",0.6,502642,SEA,Seattle Mariners,2021,-,Luis Torrens,580700
27,RP,Pre-Arb,,"$570,500",-,"$484,586",0.58,484586,SEA,Seattle Mariners,2021,-,Erik Swanson,570500
24,SP,Pre-Arb,,"$570,500",-,"$438,581",0.52,438581,SEA,Seattle Mariners,2021,-,Logan Gilbert,570500
31,RP/CL,Pre-Arb,,"$570,500",-,"$438,581",0.52,438581,SEA,Seattle Mariners,2021,-,Paul Sewald,570500
25,1B,Pre-Arb,,"$600,000",-,"$370,990",0.44,370990,SEA,Seattle Mariners,2021,-,Jake Bauers,600000
21,OF,Pre-Arb,,"$570,500",-,"$318,968",0.38,318968,SEA,Seattle Mariners,2021,-,Jarred Kelenic,570500
34,RP,Vet,,"$1,500,000",-,"$306,470",0.37,306470,SEA,Seattle Mariners,2021,-,Sean Doolittle,1500000
26,RP,Pre-Arb,,"$570,500",-,"$263,762",0.31,263762,SEA,Seattle Mariners,2021,-,Yohan Ramirez,570500
24,C,Pre-Arb,,"$570,500",-,"$257,628",0.31,257628,SEA,Seattle Mariners,2021,-,Cal Raleigh,570500
24,3B,Pre-Arb,,"$570,500",-,"$208,556",0.25,208556,SEA,Seattle Mariners,2021,-,Abraham Toro,570500
27,RP,Pre-Arb,,"$582,300",-,"$203,515",0.24,206646,SEA,Seattle Mariners,2021,-,Diego Castillo,582300
27,SS,Pre-Arb,,"$570,500",-,"$134,948",0.16,134948,SEA,Seattle Mariners,2021,-,Donnie Walton,570500
33,1B,Vet,,"$16,000,000","$1,200,000","$17,200,000",10.01,14560000,SFG,San Francisco Giants,2021,-,Brandon Belt,17200000
27,SP,Pre-Arb,,"$575,000",-,"$575,000",0.33,575000,SFG,San Francisco Giants,2021,-,Rico Garcia,575000
25,RP,Pre-Arb,,"$570,500",-,"$570,500",0.33,570500,SFG,San Francisco Giants,2021,-,Dedniel Nunez,570500
28,RP,Pre-Arb,,"$575,000",-,"$460,559",0.27,460559,SFG,San Francisco Giants,2021,-,Tyler Beede,575000
26,RP,Pre-Arb,,"$570,500",-,"$380,308",0.22,380308,SFG,San Francisco Giants,2021,-,Sam Delaplane,570500
36,RP,Vet,,"$1,000,000",-,"$349,440",0.2,349440,SFG,San Francisco Giants,2021,-,Tony Watson,1000000
25,CF,Pre-Arb,,"$570,500",-,"$150,283",0.09,150283,SFG,San Francisco Giants,2021,-,Luis Gonzalez,570500
37,SP,Vet,,"$600,000",-,"$80,650",0.05,80650,SFG,San Francisco Giants,2021,-,Scott Kazmir,600000
34,C,Vet,,"$21,400,000","$777,777","$22,202,777",12.92,18555556,SFG,San Francisco Giants,2021,"$25,000",Buster Posey,22202777
35,SP,Vet,,"$21,000,000",-,"$21,000,000",12.22,21666667,SFG,San Francisco Giants,2021,-,Johnny Cueto,21000000
30,SP,Vet,,"$18,900,000",-,"$18,900,000",11.0,18900000,SFG,San Francisco Giants,2021,-,Kevin Gausman,18900000
35,3B,Vet,,"$18,500,000",-,"$16,500,000",9.6,11165300,SFG,San Francisco Giants,2021,-,Evan Longoria,18500000
34,SS,Vet,,"$15,000,000","$200,000","$15,200,000",8.84,12500000,SFG,San Francisco Giants,2021,-,Brandon Crawford,15200000
29,3B,Vet,,"$19,500,000",-,"$6,814,535",3.96,6814535,SFG,San Francisco Giants,2021,-,Kris Bryant,19500000
31,SP,Vet,,"$6,000,000",-,"$6,125,000",3.56,6000000,SFG,San Francisco Giants,2021,"$125,000",Anthony DeSclafani,6125000
30,SP,Vet,,"$3,000,000",-,"$5,000,000",2.91,3000000,SFG,San Francisco Giants,2021,"$2,000,000",Alex Wood,5000000
33,2B,Vet,,"$3,250,000",-,"$3,250,000",1.89,3250000,SFG,San Francisco Giants,2021,-,Donovan Solano,3250000
29,2B,Vet,,"$3,000,000",-,"$3,000,000",1.75,3125000,SFG,San Francisco Giants,2021,-,Wilmer Flores,3000000
31,LF,Arb 2,,"$2,100,000",-,"$2,100,000",1.22,2100000,SFG,San Francisco Giants,2021,-,Alex Dickerson,2100000
32,C,Vet,,"$1,500,000",-,"$2,000,000",1.16,1500000,SFG,San Francisco Giants,2021,"$500,000",Curt Casali,2000000
32,2B,Vet,,"$2,000,000",-,"$2,000,000",1.16,6250000,SFG,San Francisco Giants,2021,-,Tommy La Stella,2000000
34,RP,Vet,,"$2,000,000",-,"$2,000,000",1.16,2500000,SFG,San Francisco Giants,2021,-,Jake McGee,2000000
34,1B,Arb 1,,"$1,275,000",-,"$1,275,000",0.74,1275000,SFG,San Francisco Giants,2021,-,Darin Ruf,1275000
28,LF,Arb 1 (S2),,"$1,150,000",-,"$1,150,000",0.67,1150000,SFG,San Francisco Giants,2021,-,Austin Slater,1150000
32,RP,Vet,,"$1,050,000",-,"$1,050,000",0.61,1150000,SFG,San Francisco Giants,2021,-,Jose Alvarez,1050000
28,RP,Arb 1,,"$950,000",-,"$950,000",0.55,950000,SFG,San Francisco Giants,2021,-,Jarlin Garcia,950000
30,RF,Pre-Arb,,"$600,000",-,"$600,000",0.35,600000,SFG,San Francisco Giants,2021,-,Mike Yastrzemski,600000
30,RP,Pre-Arb,,"$583,000",-,"$583,000",0.34,583000,SFG,San Francisco Giants,2021,-,Tyler Rogers,583000
24,SP,Pre-Arb,,"$583,000",-,"$564,120",0.33,564120,SFG,San Francisco Giants,2021,-,Logan Webb,583000
25,RP,Pre-Arb,,"$570,500",-,"$447,782",0.26,447782,SFG,San Francisco Giants,2021,-,Zack Littell,570500
27,CF,Pre-Arb,,"$570,500",-,"$414,045",0.24,414045,SFG,San Francisco Giants,2021,-,LaMonte Wade Jr.,570500
27,CF,Pre-Arb,,"$570,500",-,"$404,844",0.24,404844,SFG,San Francisco Giants,2021,-,Steven Duggar,570500
29,RP,Vet,,"$570,500",-,"$380,308",0.22,380308,SFG,San Francisco Giants,2021,-,Dominic Leone,570500
23,RP/CL,Pre-Arb,,"$570,500",-,"$208,556",0.12,208556,SFG,San Francisco Giants,2021,-,Camilo Doval,570500
33,RP,Pre-Arb,,"$570,500",-,"$184,020",0.11,184020,SFG,San Francisco Giants,2021,-,Jay Jackson,570500
22,P,Pre-Arb,,"$570,500",-,"$82,809",0.05,82809,SFG,San Francisco Giants,2021,-,Kervin Castro,570500
34,SP,Vet,,"$23,000,000",-,"$19,000,000",10.57,18500000,SDP,San Diego Padres,2021,-,Yu Darvish,23000000
28,SP,Vet,,"$10,500,000","$600,000","$11,100,000",6.17,10000000,SDP,San Diego Padres,2021,-,Blake Snell,11100000
32,RP,Vet,,"$6,000,000","$2,000,000","$8,000,000",4.45,8500000,SDP,San Diego Padres,2021,-,Drew Pomeranz,8000000
30,SP,Vet,,"$2,000,000","$1,500,000","$3,500,000",1.95,5750000,SDP,San Diego Padres,2021,-,Mike Clevinger,3500000
29,RP,Vet,,"$2,050,000",-,"$2,050,000",1.14,2050000,SDP,San Diego Padres,2021,-,Matthew Strahm,2050000
28,RP,Vet,,"$1,200,000",-,"$1,200,000",0.67,1200000,SDP,San Diego Padres,2021,-,Keone Kela,1200000
28,RP,Arb 1,,"$850,000",-,"$850,000",0.47,850000,SDP,San Diego Padres,2021,-,Dan Altavilla,850000
25,SP,Pre-Arb,,"$610,900",-,"$610,900",0.34,610900,SDP,San Diego Padres,2021,-,Chris Paddack,610900
25,RP,Pre-Arb,,"$575,000",-,"$575,000",0.32,575000,SDP,San Diego Padres,2021,-,Jose Castillo,575000
25,SP,Pre-Arb,,"$574,200",-,"$574,200",0.32,574200,SDP,San Diego Padres,2021,-,Michel Baez,574200
22,SP,Pre-Arb,,"$572,900",-,"$572,900",0.32,572900,SDP,San Diego Padres,2021,-,Adrian Morejon,572900
31,C,Pre-Arb,,"$571,500",-,"$571,500",0.32,571500,SDP,San Diego Padres,2021,-,Austin Nola,571500
24,OF,Pre-Arb,,"$570,500",-,"$570,500",0.32,570500,SDP,San Diego Padres,2021,-,Jorge Ona,570500
27,RP,Pre-Arb,,"$570,500",-,"$570,500",0.32,570500,SDP,San Diego Padres,2021,-,Trey Wingenter,570500
28,3B,Vet,,"$30,000,000","$2,000,000","$32,000,000",17.8,30000000,SDP,San Diego Padres,2021,-,Manny Machado,32000000
30,LF,Vet,,"$20,000,000","$2,500,000","$22,500,000",12.52,13833333,SDP,San Diego Padres,2021,-,Wil Myers,22500000
31,1B,Vet,,"$20,000,000","$1,000,000","$21,000,000",11.68,18000000,SDP,San Diego Padres,2021,-,Eric Hosmer,21000000
33,LF,Vet,,"$8,900,000",-,"$8,900,000",4.95,8900000,SDP,San Diego Padres,2021,-,Tommy Pham,8900000
25,SS,Vet,,"$7,000,000",-,"$7,000,000",3.89,7000000,SDP,San Diego Padres,2021,-,Ha-seong Kim,7000000
37,RP,Vet,,"$4,000,000",-,"$4,500,000",2.5,4500000,SDP,San Diego Padres,2021,"$500,000",Craig Stammen,4500000
28,SP,Vet,,"$4,450,000",-,"$4,450,000",2.48,4450000,SDP,San Diego Padres,2021,-,Joe Musgrove,4450000
28,LF,Vet,,"$3,500,000","$833,333","$4,333,333",2.41,7000000,SDP,San Diego Padres,2021,-,Jurickson Profar,4333333
28,SP,Arb 2 (S2),,"$4,200,000",-,"$4,200,000",2.34,4200000,SDP,San Diego Padres,2021,-,Dinelson Lamet,4200000
36,RP,Vet,,"$2,000,000",-,"$4,000,000",2.23,3000000,SDP,San Diego Padres,2021,"$2,000,000",Mark Melancon,4000000
34,RP/CL,Vet,,"$6,000,000",-,"$2,096,770",1.17,1951613,SDP,San Diego Padres,2021,-,Daniel Hudson,6000000
30,RP,,,"$2,000,000",-,"$2,000,000",1.11,2500000,SDP,San Diego Padres,2021,-,Pierce Johnson,2000000
22,SS,Vet,,"$1,000,000","$714,286","$1,714,285",0.95,24285714,SDP,San Diego Padres,2021,-,Fernando Tatis Jr.,1714285
30,RP,Arb 1,,"$1,570,000",-,"$1,570,000",0.87,1570000,SDP,San Diego Padres,2021,-,Emilio Pagan,1570000
27,C,Arb 1,,"$1,300,000",-,"$1,300,000",0.72,1300000,SDP,San Diego Padres,2021,-,Victor Caratini,1300000
31,RP,Pre-Arb,,"$596,000",-,"$596,000",0.33,596000,SDP,San Diego Padres,2021,-,Tim Hill,596000
24,CF,Pre-Arb,,"$589,200",-,"$589,200",0.33,589200,SDP,San Diego Padres,2021,-,Trent Grisham,589200
27,2B,Pre-Arb,,"$584,900",-,"$584,900",0.33,584900,SDP,San Diego Padres,2021,-,Jake Cronenworth,584900
30,RP,Pre-Arb,,"$580,200",-,"$580,200",0.32,580200,SDP,San Diego Padres,2021,-,Austin Adams,580200
25,RP,Pre-Arb,,"$573,100",-,"$573,100",0.32,573100,SDP,San Diego Padres,2021,-,Javier Guerra,573100
26,RP,Pre-Arb,,"$585,000",-,"$471,750",0.26,471750,SDP,San Diego Padres,2021,-,Nabil Crismatt,585000
30,CF,Vet,,"$1,000,000",-,"$349,440",0.19,349440,SDP,San Diego Padres,2021,-,Jake Marisnick,1000000
29,2B,Vet,,"$4,300,000",-,"$214,690",0.12,214690,SDP,San Diego Padres,2021,-,Adam Frazier,4300000
30,C,Pre-Arb,,"$570,500",-,"$199,355",0.11,199355,SDP,San Diego Padres,2021,-,Webster Rivas,570500
24,P,Pre-Arb,,"$570,500",-,"$95,077",0.05,95077,SDP,San Diego Padres,2021,-,Reiss Knehr,570500
35,RP,Vet,,"$570,500",-,"$58,273",0.03,58273,SDP,San Diego Padres,2021,-,Ross Detwiler,570500
27,RP,Pre-Arb,,"$570,500",-,"$52,139",0.03,52139,SDP,San Diego Padres,2021,-,James Norwood,570500
29,SP,Vet,,"$570,500",-,"$49,072",0.03,49072,SDP,San Diego Padres,2021,-,Vincent Velasquez,570500
29,SP,Arb 1,,"$2,050,000",-,"$2,050,000",3.77,2050000,PIT,Pittsburgh Pirates,2021,-,Steven Brault,2050000
33,SP,Vet,,"$1,500,000",-,"$1,500,000",2.76,1500000,PIT,Pittsburgh Pirates,2021,-,Trevor Cahill,1500000
27,SP,Pre-Arb,,"$590,500",-,"$590,500",1.09,590500,PIT,Pittsburgh Pirates,2021,-,JT Brubaker,590500
24,3B,Pre-Arb,,"$589,500",-,"$589,500",1.08,589500,PIT,Pittsburgh Pirates,2021,-,Ke'Bryan Hayes,589500
26,RP,Pre-Arb,,"$584,500",-,"$584,500",1.08,584500,PIT,Pittsburgh Pirates,2021,-,Duane Underwood,584500
25,RP,Pre-Arb,,"$579,000",-,"$579,000",1.07,579000,PIT,Pittsburgh Pirates,2021,-,Blake Cederlind,579000
22,RP,Pre-Arb,,"$570,500",-,"$570,500",1.05,570500,PIT,Pittsburgh Pirates,2021,-,Luis Oviedo,570500
22,RP,Pre-Arb,,"$570,500",-,"$570,500",1.05,570500,PIT,Pittsburgh Pirates,2021,-,Jose Soriano,570500
27,SP,Pre-Arb,,"$570,500",-,"$386,442",0.71,386442,PIT,Pittsburgh Pirates,2021,-,Chase De Jong,570500
23,SP,Pre-Arb,,"$570,500",-,"$199,355",0.37,199355,PIT,Pittsburgh Pirates,2021,-,Bryse Wilson,570500
28,SP,Pre-Arb,,"$570,500",-,"$150,283",0.28,150283,PIT,Pittsburgh Pirates,2021,-,Dillon Peters,570500
27,RP,Pre-Arb,,"$570,500",-,"$67,474",0.12,67474,PIT,Pittsburgh Pirates,2021,-,Connor Overton,570500
28,RP,Pre-Arb,,"$570,500",-,"$9,201",0.02,9201,PIT,Pittsburgh Pirates,2021,-,Tanner Anderson,570500
28,1B,Arb 1,,"$2,800,000",-,"$2,800,000",5.15,2800000,PIT,Pittsburgh Pirates,2021,-,Colin Moran,2800000
28,RP,Vet,,"$2,130,000",-,"$2,130,000",3.92,2130000,PIT,Pittsburgh Pirates,2021,-,Chad Kuhl,2130000
31,C,Arb 1 (S2),,"$1,300,000",-,"$1,300,000",2.39,1300000,PIT,Pittsburgh Pirates,2021,-,Jacob Stallings,1300000
29,SS,Arb 2,,"$1,225,000",-,"$1,225,000",2.25,1225000,PIT,Pittsburgh Pirates,2021,-,Erik Gonzalez,1225000
29,CF,Vet,,"$1,500,000",-,"$1,177,490",2.17,1177490,PIT,Pittsburgh Pirates,2021,-,Ben Gamel,1500000
30,RP,Arb 3,,"$1,500,000",-,"$1,169,425",2.15,1169425,PIT,Pittsburgh Pirates,2021,-,Chasen Shreve,1500000
30,RP,Arb 1,,"$1,100,000",-,"$1,100,000",2.02,1100000,PIT,Pittsburgh Pirates,2021,-,Chris Stratton,1100000
29,SS,,,"$1,000,000",-,"$849,408",1.56,849408,PIT,Pittsburgh Pirates,2021,-,Wilmer Difo,1000000
26,LF,Pre-Arb,,"$601,000",-,"$601,000",1.11,601000,PIT,Pittsburgh Pirates,2021,-,Bryan Reynolds,601000
27,SS,Pre-Arb,,"$598,000",-,"$598,000",1.1,598000,PIT,Pittsburgh Pirates,2021,-,Kevin Newman,598000
28,C,Pre-Arb,,"$591,500",-,"$591,500",1.09,591500,PIT,Pittsburgh Pirates,2021,-,Michael Perez,591500
26,RP/CL,Pre-Arb,,"$579,000",-,"$579,000",1.07,579000,PIT,Pittsburgh Pirates,2021,-,David Bednar,579000
28,RP,Pre-Arb,,"$596,000",-,"$575,000",1.06,596000,PIT,Pittsburgh Pirates,2021,-,Sam Howard,575000
26,SP,Pre-Arb,,"$574,000",-,"$481,416",0.89,481416,PIT,Pittsburgh Pirates,2021,-,Wil Crowe,574000
25,SP,Pre-Arb,,"$579,000",-,"$429,594",0.79,429594,PIT,Pittsburgh Pirates,2021,-,Mitch Keller,579000
28,RP,Pre-Arb,,"$570,500",-,"$312,834",0.58,312834,PIT,Pittsburgh Pirates,2021,-,Kyle Keller,570500
24,RP,Pre-Arb,,"$570,500",-,"$260,695",0.48,260695,PIT,Pittsburgh Pirates,2021,-,Nick Mears,570500
26,CF,Pre-Arb,,"$582,000",-,"$244,062",0.45,244062,PIT,Pittsburgh Pirates,2021,-,Anthony Alford,582000
27,RP,Pre-Arb,,"$580,500",-,"$240,317",0.44,240317,PIT,Pittsburgh Pirates,2021,-,Cody Ponce,580500
25,2B,Pre-Arb,,"$570,500",-,"$193,221",0.36,193221,PIT,Pittsburgh Pirates,2021,-,Hoy Jun Park,570500
24,SS,Pre-Arb,,"$570,500",-,"$193,221",0.36,193221,PIT,Pittsburgh Pirates,2021,-,Cole Tucker,570500
27,RP,Vet,,"$570,500",-,"$184,020",0.34,184020,PIT,Pittsburgh Pirates,2021,-,Anthony Banda,570500
25,2B,Pre-Arb,,"$575,500",-,"$157,794",0.29,157794,PIT,Pittsburgh Pirates,2021,-,Michael Chavis,575500
29,OF,,,"$570,500",-,"$144,149",0.27,144149,PIT,Pittsburgh Pirates,2021,-,Yoshitomo Tsutsugo,570500
30,RP,Vet,,"$570,500",-,"$98,144",0.18,98144,PIT,Pittsburgh Pirates,2021,-,Shelby Miller,570500
23,SP,Pre-Arb,,"$570,500",-,"$64,407",0.12,64407,PIT,Pittsburgh Pirates,2021,-,Max Kranick,570500
25,RP,Pre-Arb,,"$570,500",-,"$61,340",0.11,61340,PIT,Pittsburgh Pirates,2021,-,Enyel De Los Santos,570500
23,SP,Pre-Arb,,"$570,500",-,"$30,670",0.06,30670,PIT,Pittsburgh Pirates,2021,-,Miguel Yajure,570500
22,SS,Pre-Arb,,"$570,500",-,"$6,134",0.01,6134,PIT,Pittsburgh Pirates,2021,-,Oneil Cruz,570500
28,RP,Vet,,"$6,000,000",-,"$6,000,000",3.04,6000000,PHI,Philadelphia Phillies,2021,-,Archie Bradley,6000000
28,1B,Arb 1,,"$4,800,000",-,"$4,800,000",2.43,4800000,PHI,Philadelphia Phillies,2021,-,Rhys Hoskins,4800000
27,SP,Vet,,"$4,450,000",-,"$4,450,000",2.26,4450000,PHI,Philadelphia Phillies,2021,-,Zach Eflin,4450000
32,RP,Vet,,"$3,000,000",-,"$3,000,000",1.52,3000000,PHI,Philadelphia Phillies,2021,-,Matt Moore,3000000
28,CF,Pre-Arb,,"$578,000",-,"$578,000",0.29,578000,PHI,Philadelphia Phillies,2021,-,Roman Quinn,578000
26,RP,Pre-Arb,,"$571,500",-,"$571,500",0.29,571500,PHI,Philadelphia Phillies,2021,-,Connor Brogdon,571500
24,RP,Pre-Arb,,"$570,500",-,"$536,725",0.27,536725,PHI,Philadelphia Phillies,2021,-,JoJo Romero,570500
28,RF,Vet,,"$26,000,000","$1,538,462","$28,088,462",14.24,25384615,PHI,Philadelphia Phillies,2021,"$550,000",Bryce Harper,28088462
31,SP,Vet,,"$22,500,000",-,"$22,500,000",11.41,23600000,PHI,Philadelphia Phillies,2021,-,Zack Wheeler,22500000
34,LF,Vet,,"$20,000,000",-,"$20,000,000",10.14,16666667,PHI,Philadelphia Phillies,2021,-,Andrew McCutchen,20000000
31,SS,Vet,,"$14,250,000","$600,000","$14,850,000",7.53,14000000,PHI,Philadelphia Phillies,2021,-,Jean Segura,14850000
31,SS,Vet,,"$12,000,000","$750,000","$12,750,000",6.46,14000000,PHI,Philadelphia Phillies,2021,-,Didi Gregorius,12750000
28,SP,Vet,,"$11,750,000","$500,000","$12,250,000",6.21,11250000,PHI,Philadelphia Phillies,2021,-,Aaron Nola,12250000
33,SP,Vet,,"$10,000,000",-,"$11,500,000",5.83,0,PHI,Philadelphia Phillies,2021,"$1,500,000",Kyle Gibson,11500000
29,CF,Vet,,"$10,000,000","$350,000","$10,350,000",5.25,6100000,PHI,Philadelphia Phillies,2021,-,Odubel Herrera,10350000
32,RP,Vet,,"$5,000,000",-,"$5,020,000",2.54,5000000,PHI,Philadelphia Phillies,2021,"$20,000",Hector Neris,5020000
31,2B,Vet,,"$3,500,000",-,"$3,500,000",1.77,3500000,PHI,Philadelphia Phillies,2021,-,Brad Miller,3500000
29,C,Arb 2,,"$1,100,000",-,"$1,100,000",0.56,1100000,PHI,Philadelphia Phillies,2021,-,Andrew Knapp,1100000
26,RP/CL,Arb 1,,"$1,000,000",-,"$1,000,000",0.51,1000000,PHI,Philadelphia Phillies,2021,-,Jose Alvarado,1000000
28,2B,,,"$800,000",-,"$800,000",0.41,800000,PHI,Philadelphia Phillies,2021,-,Ronald Torreyes,800000
26,RP,Arb 1 (S2),,"$727,500",-,"$610,116",0.31,610116,PHI,Philadelphia Phillies,2021,-,Seranthony Dominguez,727500
28,RP,Pre-Arb,,"$573,000",-,"$573,000",0.29,573000,PHI,Philadelphia Phillies,2021,-,Sam Coonrod,573000
31,SS,Vet,,"$1,500,000",-,"$524,225",0.27,524225,PHI,Philadelphia Phillies,2021,-,Freddy Galvis,1500000
24,3B,Pre-Arb,,"$575,000",-,"$460,559",0.23,460559,PHI,Philadelphia Phillies,2021,-,Alec Bohm,575000
25,SP,Pre-Arb,,"$570,500",-,"$460,050",0.23,460050,PHI,Philadelphia Phillies,2021,-,Ranger Suarez,570500
30,RF,,,"$570,500",-,"$386,442",0.2,386442,PHI,Philadelphia Phillies,2021,-,Travis Jankowski,570500
24,RP,Pre-Arb,,"$570,500",-,"$358,839",0.18,358839,PHI,Philadelphia Phillies,2021,-,Bailey Falter,570500
36,RP,Vet,,"$2,150,000",-,"$246,839",0.13,246839,PHI,Philadelphia Phillies,2021,-,Ian Kennedy,2150000
24,OF,Pre-Arb,,"$570,500",-,"$125,747",0.06,125747,PHI,Philadelphia Phillies,2021,-,Matt Vierling,570500
29,RP,Vet,,"$570,500",-,"$98,144",0.05,98144,PHI,Philadelphia Phillies,2021,-,Cam Bedrosian,570500
24,P,Pre-Arb,,"$570,500",-,"$92,010",0.05,92010,PHI,Philadelphia Phillies,2021,-,Cristopher Sanchez,570500
24,SP,Pre-Arb,,"$570,500",-,"$70,541",0.04,70541,PHI,Philadelphia Phillies,2021,-,Adonis Medina,570500
22,P,Pre-Arb,,"$570,500",-,"$24,536",0.01,24536,PHI,Philadelphia Phillies,2021,-,Hans Crouse,570500
24,P,,,"$570,500",-,"$24,536",0.01,24536,PHI,Philadelphia Phillies,2021,-,Kyle Dohy,570500
31,RP,Vet,,"$11,000,000",-,"$11,000,000",12.17,11000000,OAK,Oakland Athletics,2021,-,Trevor Rosenthal,11000000
32,SS,Vet,,"$7,750,000","$250,000","$8,300,000",9.18,8750000,OAK,Oakland Athletics,2021,"$800,000",Elvis Andrus,8800000
30,RF,Vet,,"$7,250,000","$333,333","$7,583,333",8.39,5583333,OAK,Oakland Athletics,2021,-,Stephen Piscotty,7583333
36,SP,Vet,,"$3,500,000",-,"$3,500,000",3.87,3500000,OAK,Oakland Athletics,2021,-,Michael Fiers,3500000
35,1B,Vet,,"$2,250,000",-,"$2,250,000",2.49,2250000,OAK,Oakland Athletics,2021,-,Mitch Moreland,2250000
37,2B,Vet,,"$1,500,000",-,"$1,500,000",1.66,1500000,OAK,Oakland Athletics,2021,-,Jed Lowrie,1500000
25,SP,Pre-Arb,,"$570,500",-,"$138,015",0.15,138015,OAK,Oakland Athletics,2021,-,Daulton Jefferies,570500
27,2B,Pre-Arb,,"$570,500",-,"$125,747",0.14,125747,OAK,Oakland Athletics,2021,-,Vimael Machin,570500
32,LF,Vet,,"$6,925,000",-,"$6,925,000",7.66,6925000,OAK,Oakland Athletics,2021,-,Mark Canha,6925000
28,3B,Arb 1,,"$6,490,000",-,"$6,490,000",7.18,6490000,OAK,Oakland Athletics,2021,-,Matt Chapman,6490000
29,SP,Vet,,"$5,950,000",-,"$5,950,000",6.58,5950000,OAK,Oakland Athletics,2021,-,Sean Manaea,5950000
27,1B,Arb 1,,"$5,000,000",-,"$5,000,000",5.53,5000000,OAK,Oakland Athletics,2021,-,Matt Olson,5000000
32,SP,Vet,,"$4,900,000",-,"$4,900,000",5.42,4900000,OAK,Oakland Athletics,2021,-,Chris Bassitt,4900000
34,RP,Vet,,"$4,000,000",-,"$4,000,000",4.42,3750000,OAK,Oakland Athletics,2021,-,Jake Diekman,4000000
36,RP,Vet,,"$2,550,000",-,"$3,000,000",3.32,2550000,OAK,Oakland Athletics,2021,"$450,000",Yusmeiro Petit,3000000
29,SS,Vet,,"$2,275,000",-,"$2,275,000",2.52,2275000,OAK,Oakland Athletics,2021,-,Chad Pinder,2275000
33,C,Vet,,"$6,000,000",-,"$2,096,770",2.32,1747312,OAK,Oakland Athletics,2021,-,Yan Gomes,6000000
38,RP,Vet,,"$2,000,000",-,"$2,000,000",2.21,2000000,OAK,Oakland Athletics,2021,-,Sergio Romo,2000000
28,SP,Arb 1,,"$1,800,000",-,"$1,800,000",1.99,1800000,OAK,Oakland Athletics,2021,-,Frankie Montas,1800000
29,2B,Arb 1,,"$1,050,000",-,"$1,050,000",1.16,1050000,OAK,Oakland Athletics,2021,-,Tony Kemp,1050000
29,RP,Arb 1 (S2),,"$912,500",-,"$912,500",1.01,912500,OAK,Oakland Athletics,2021,-,Lou Trivino,912500
31,RP/CL,Vet,,"$2,250,000",-,"$822,596",0.91,822596,OAK,Oakland Athletics,2021,"$500,000",Andrew Chafin,2750000
26,C,Pre-Arb,,"$575,500",-,"$575,500",0.64,575500,OAK,Oakland Athletics,2021,-,Sean Murphy,575500
27,SP,Pre-Arb,,"$573,000",-,"$573,000",0.63,573000,OAK,Oakland Athletics,2021,-,Cole Irvin,573000
32,RP,Pre-Arb,,"$570,500",-,"$545,926",0.6,545926,OAK,Oakland Athletics,2021,-,Deolis Guerra,570500
28,1B,Pre-Arb,,"$570,500",-,"$539,792",0.6,539792,OAK,Oakland Athletics,2021,-,Seth Brown,570500
27,SP,Pre-Arb,,"$570,500",-,"$441,648",0.49,441648,OAK,Oakland Athletics,2021,-,James Kaprielian,570500
33,2B,Vet,,"$1,000,000",-,"$349,440",0.39,349440,OAK,Oakland Athletics,2021,"$250,000",Josh Harrison,1250000
27,CF,Pre-Arb,,"$570,500",-,"$239,226",0.26,239226,OAK,Oakland Athletics,2021,-,Skye Bolt,570500
32,CF,Vet,,"$12,500,000",-,"$205,489",0.23,205489,OAK,Oakland Athletics,2021,-,Starling Marte,12500000
27,RP,Pre-Arb,,"$570,500",-,"$144,149",0.16,144149,OAK,Oakland Athletics,2021,-,Paul Blackburn,570500
29,RP,Pre-Arb,,"$570,500",-,"$128,814",0.14,128814,OAK,Oakland Athletics,2021,-,Sam Moll,570500
33,DH,Vet,,"$570,500",-,"$98,144",0.11,98144,OAK,Oakland Athletics,2021,-,Khris Davis,570500
27,RP,Pre-Arb,,"$570,500",-,"$95,077",0.11,95077,OAK,Oakland Athletics,2021,-,Domingo Acevedo,570500
25,OF,Pre-Arb,,"$570,500",-,"$46,005",0.05,46005,OAK,Oakland Athletics,2021,-,Luis Barrera,570500
